"cohort","subtype","time_months","threshold","strategy","net_benefit","n"
"Spatial validation cohort","GBM",12,0.625,"3D-CNN",0.04171119125110711,329
"Spatial validation cohort","GBM",12,0.625,"3D-ViT",0.07673210874069669,329
"Spatial validation cohort","GBM",12,0.625,"CR-ViT",0.18043679407767632,329
"Spatial validation cohort","GBM",12,0.65,"Treat all",-0.3061921637504115,329
"Spatial validation cohort","GBM",12,0.65,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.65,"Clinicoradiologic",0.059049502604320285,329
"Spatial validation cohort","GBM",12,0.65,"3D-CNN",0.01946971943830506,329
"Spatial validation cohort","GBM",12,0.65,"3D-ViT",0.05725642571595488,329
"Spatial validation cohort","GBM",12,0.65,"CR-ViT",0.17054924195161053,329
"Spatial validation cohort","GBM",12,0.675,"Treat all",-0.40666848403890477,329
"Spatial validation cohort","GBM",12,0.675,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.675,"Clinicoradiologic",0.05700700544759479,329
"Spatial validation cohort","GBM",12,0.675,"3D-CNN",0.00814082372896352,329
"Spatial validation cohort","GBM",12,0.675,"3D-ViT",0.07635185996801958,329
"Spatial validation cohort","GBM",12,0.675,"CR-ViT",0.1613298203492465,329
"Spatial validation cohort","GBM",12,0.7,"Treat all",-0.523890857708813,329
"Spatial validation cohort","GBM",12,0.7,"Treat none",0,329
"Spatial validation cohort","GBM",12,0.7,"Clinicoradiologic",0.012715229585153972,329
"Spatial validation cohort","GBM",12,0.7,"3D-CNN",0.012237572780143846,329
"Spatial validation cohort","GBM",12,0.7,"3D-ViT",0.062098106398651064,329
"Spatial validation cohort","GBM",12,0.7,"CR-ViT",0.1532539384388702,329
"GBM multi-omics subset","GBM",12,0.1,"Treat all",0.5619747538436204,150
"GBM multi-omics subset","GBM",12,0.1,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.1,"Clinicoradiologic",0.5619747538436204,150
"GBM multi-omics subset","GBM",12,0.1,"3D-CNN",0.5619747538436204,150
"GBM multi-omics subset","GBM",12,0.1,"3D-ViT",0.5619747538436204,150
"GBM multi-omics subset","GBM",12,0.1,"CR-ViT",0.5628953677807619,150
"GBM multi-omics subset","GBM",12,0.125,"Treat all",0.549459746810581,150
"GBM multi-omics subset","GBM",12,0.125,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.125,"Clinicoradiologic",0.549459746810581,150
"GBM multi-omics subset","GBM",12,0.125,"3D-CNN",0.549459746810581,150
"GBM multi-omics subset","GBM",12,0.125,"3D-ViT",0.549459746810581,150
"GBM multi-omics subset","GBM",12,0.125,"CR-ViT",0.5528878919288327,150
"GBM multi-omics subset","GBM",12,0.15000000000000002,"Treat all",0.536208562893245,150
"GBM multi-omics subset","GBM",12,0.15000000000000002,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.15000000000000002,"Clinicoradiologic",0.536208562893245,150
"GBM multi-omics subset","GBM",12,0.15000000000000002,"3D-CNN",0.536208562893245,150
"GBM multi-omics subset","GBM",12,0.15000000000000002,"3D-ViT",0.536208562893245,150
"GBM multi-omics subset","GBM",12,0.15000000000000002,"CR-ViT",0.5350108950784868,150
"GBM multi-omics subset","GBM",12,0.17500000000000002,"Treat all",0.5221542769203131,150
"GBM multi-omics subset","GBM",12,0.17500000000000002,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.17500000000000002,"Clinicoradiologic",0.5221542769203131,150
"GBM multi-omics subset","GBM",12,0.17500000000000002,"3D-CNN",0.5221542769203131,150
"GBM multi-omics subset","GBM",12,0.17500000000000002,"3D-ViT",0.523764643639619,150
"GBM multi-omics subset","GBM",12,0.17500000000000002,"CR-ViT",0.5219304171515722,150
"GBM multi-omics subset","GBM",12,0.2,"Treat all",0.5072215980740729,150
"GBM multi-omics subset","GBM",12,0.2,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.2,"Clinicoradiologic",0.5072215980740729,150
"GBM multi-omics subset","GBM",12,0.2,"3D-CNN",0.5072215980740729,150
"GBM multi-omics subset","GBM",12,0.2,"3D-ViT",0.5128461317971607,150
"GBM multi-omics subset","GBM",12,0.2,"CR-ViT",0.498215164333617,150
"GBM multi-omics subset","GBM",12,0.225,"Treat all",0.4913255205925914,150
"GBM multi-omics subset","GBM",12,0.225,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.225,"Clinicoradiologic",0.4913255205925914,150
"GBM multi-omics subset","GBM",12,0.225,"3D-CNN",0.49346988946583104,150
"GBM multi-omics subset","GBM",12,0.225,"3D-ViT",0.4977766521777143,150
"GBM multi-omics subset","GBM",12,0.225,"CR-ViT",0.4816349257141343,150
"GBM multi-omics subset","GBM",12,0.25,"Treat all",0.47436970461234446,150
"GBM multi-omics subset","GBM",12,0.25,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.25,"Clinicoradiologic",0.47436970461234446,150
"GBM multi-omics subset","GBM",12,0.25,"3D-CNN",0.47680777467024765,150
"GBM multi-omics subset","GBM",12,0.25,"3D-ViT",0.4628478752769189,150
"GBM multi-omics subset","GBM",12,0.25,"CR-ViT",0.4715629428528603,150
"GBM multi-omics subset","GBM",12,0.275,"Treat all",0.4562445220127701,150
"GBM multi-omics subset","GBM",12,0.275,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.275,"Clinicoradiologic",0.4589965485094516,150
"GBM multi-omics subset","GBM",12,0.275,"3D-CNN",0.4589965485094516,150
"GBM multi-omics subset","GBM",12,0.275,"3D-ViT",0.4380515304621959,150
"GBM multi-omics subset","GBM",12,0.275,"CR-ViT",0.45432847737172816,150
"GBM multi-omics subset","GBM",12,0.30000000000000004,"Treat all",0.4368246835132261,150
"GBM multi-omics subset","GBM",12,0.30000000000000004,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.30000000000000004,"Clinicoradiologic",0.44300805229657275,150
"GBM multi-omics subset","GBM",12,0.30000000000000004,"3D-CNN",0.4425132297381625,150
"GBM multi-omics subset","GBM",12,0.30000000000000004,"3D-ViT",0.4268361521539131,150
"GBM multi-omics subset","GBM",12,0.30000000000000004,"CR-ViT",0.44016641047460275,150
"GBM multi-omics subset","GBM",12,0.325,"Treat all",0.4159663384581605,150
"GBM multi-omics subset","GBM",12,0.325,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.325,"Clinicoradiologic",0.42287254806064334,150
"GBM multi-omics subset","GBM",12,0.325,"3D-CNN",0.4107571115697858,150
"GBM multi-omics subset","GBM",12,0.325,"3D-ViT",0.3987238943625782,150
"GBM multi-omics subset","GBM",12,0.325,"CR-ViT",0.43692016460905364,150
"GBM multi-omics subset","GBM",12,0.35,"Treat all",0.3935035053219359,150
"GBM multi-omics subset","GBM",12,0.35,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.35,"Clinicoradiologic",0.40781355645706624,150
"GBM multi-omics subset","GBM",12,0.35,"3D-CNN",0.39093038593362517,150
"GBM multi-omics subset","GBM",12,0.35,"3D-ViT",0.38714837647072586,150
"GBM multi-omics subset","GBM",12,0.35,"CR-ViT",0.42006076666615844,150
"GBM multi-omics subset","GBM",12,0.375,"Treat all",0.36924364553481337,150
"GBM multi-omics subset","GBM",12,0.375,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.375,"Clinicoradiologic",0.3672593305020328,150
"GBM multi-omics subset","GBM",12,0.375,"3D-CNN",0.3678997920098504,150
"GBM multi-omics subset","GBM",12,0.375,"3D-ViT",0.3832100785649168,150
"GBM multi-omics subset","GBM",12,0.375,"CR-ViT",0.41498757538541264,150
"GBM multi-omics subset","GBM",12,0.4,"Treat all",0.34296213076543053,150
"GBM multi-omics subset","GBM",12,0.4,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.4,"Clinicoradiologic",0.34781319819894907,150
"GBM multi-omics subset","GBM",12,0.4,"3D-CNN",0.33262278635433157,150
"GBM multi-omics subset","GBM",12,0.4,"3D-ViT",0.3661563033350707,150
"GBM multi-omics subset","GBM",12,0.4,"CR-ViT",0.4008898354709159,150
"GBM multi-omics subset","GBM",12,0.42500000000000004,"Treat all",0.3143952668856666,150
"GBM multi-omics subset","GBM",12,0.42500000000000004,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.42500000000000004,"Clinicoradiologic",0.33246904537546335,150
"GBM multi-omics subset","GBM",12,0.42500000000000004,"3D-CNN",0.2937150579862859,150
"GBM multi-omics subset","GBM",12,0.42500000000000004,"3D-ViT",0.33584184560291563,150
"GBM multi-omics subset","GBM",12,0.42500000000000004,"CR-ViT",0.40771846973401804,150
"GBM multi-omics subset","GBM",12,0.45000000000000007,"Treat all",0.2832314153804696,150
"GBM multi-omics subset","GBM",12,0.45000000000000007,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.45000000000000007,"Clinicoradiologic",0.3217132952159943,150
"GBM multi-omics subset","GBM",12,0.45000000000000007,"3D-CNN",0.25944498758475315,150
"GBM multi-omics subset","GBM",12,0.45000000000000007,"3D-ViT",0.3150415156303248,150
"GBM multi-omics subset","GBM",12,0.45000000000000007,"CR-ViT",0.3858845009865418,150
"GBM multi-omics subset","GBM",12,0.475,"Treat all",0.24909957801763494,150
"GBM multi-omics subset","GBM",12,0.475,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.475,"Clinicoradiologic",0.28649346836142353,150
"GBM multi-omics subset","GBM",12,0.475,"3D-CNN",0.21314454883954306,150
"GBM multi-omics subset","GBM",12,0.475,"3D-ViT",0.31536153399507433,150
"GBM multi-omics subset","GBM",12,0.475,"CR-ViT",0.3749363767545589,150
"GBM multi-omics subset","GBM",12,0.5,"Treat all",0.21155455691851666,150
"GBM multi-omics subset","GBM",12,0.5,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.5,"Clinicoradiologic",0.2781615376309258,150
"GBM multi-omics subset","GBM",12,0.5,"3D-CNN",0.2140964673694374,150
"GBM multi-omics subset","GBM",12,0.5,"3D-ViT",0.3031722516166959,150
"GBM multi-omics subset","GBM",12,0.5,"CR-ViT",0.3473389190630572,150
"GBM multi-omics subset","GBM",12,0.525,"Treat all",0.17005742833528065,150
"GBM multi-omics subset","GBM",12,0.525,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.525,"Clinicoradiologic",0.27905002525137834,150
"GBM multi-omics subset","GBM",12,0.525,"3D-CNN",0.22761449590993987,150
"GBM multi-omics subset","GBM",12,0.525,"3D-ViT",0.2614491027174308,150
"GBM multi-omics subset","GBM",12,0.525,"CR-ViT",0.3315848270839199,150
"GBM multi-omics subset","GBM",12,0.55,"Treat all",0.12394950768724061,150
"GBM multi-omics subset","GBM",12,0.55,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.55,"Clinicoradiologic",0.27154202949382966,150
"GBM multi-omics subset","GBM",12,0.55,"3D-CNN",0.20161062313311473,150
"GBM multi-omics subset","GBM",12,0.55,"3D-ViT",0.22389614908494795,150
"GBM multi-omics subset","GBM",12,0.55,"CR-ViT",0.3269992050874404,150
"GBM multi-omics subset","GBM",12,0.5750000000000001,"Treat all",0.07241712578649007,150
"GBM multi-omics subset","GBM",12,0.5750000000000001,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.5750000000000001,"Clinicoradiologic",0.20928778289810593,150
"GBM multi-omics subset","GBM",12,0.5750000000000001,"3D-CNN",0.1722732935190266,150
"GBM multi-omics subset","GBM",12,0.5750000000000001,"3D-ViT",0.20695857290284514,150
"GBM multi-omics subset","GBM",12,0.5750000000000001,"CR-ViT",0.3140243706910375,150
"GBM multi-omics subset","GBM",12,0.6,"Treat all",0.014443196148145931,150
"GBM multi-omics subset","GBM",12,0.6,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.6,"Clinicoradiologic",0.1425482543475375,150
"GBM multi-omics subset","GBM",12,0.6,"3D-CNN",0.1617857142857145,150
"GBM multi-omics subset","GBM",12,0.6,"3D-ViT",0.16521989586795174,150
"GBM multi-omics subset","GBM",12,0.6,"CR-ViT",0.31033389926429,150
"GBM multi-omics subset","GBM",12,0.625,"Treat all",-0.0512605907753112,150
"GBM multi-omics subset","GBM",12,0.625,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.625,"Clinicoradiologic",0.15377297297297335,150
"GBM multi-omics subset","GBM",12,0.625,"3D-CNN",0.1488505747126438,150
"GBM multi-omics subset","GBM",12,0.625,"3D-ViT",0.16133763626266523,150
"GBM multi-omics subset","GBM",12,0.625,"CR-ViT",0.2696952380952381,150
"GBM multi-omics subset","GBM",12,0.65,"Treat all",-0.12635063297354776,150
"GBM multi-omics subset","GBM",12,0.65,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.65,"Clinicoradiologic",0.14917224189951495,150
"GBM multi-omics subset","GBM",12,0.65,"3D-CNN",0.12320987654320988,150
"GBM multi-omics subset","GBM",12,0.65,"3D-ViT",0.18796318698261355,150
"GBM multi-omics subset","GBM",12,0.65,"CR-ViT",0.25289601554907687,150
"GBM multi-omics subset","GBM",12,0.675,"Treat all",-0.21299298935612843,150
"GBM multi-omics subset","GBM",12,0.675,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.675,"Clinicoradiologic",0.10385964912280705,150
"GBM multi-omics subset","GBM",12,0.675,"3D-CNN",0.12632478632478636,150
"GBM multi-omics subset","GBM",12,0.675,"3D-ViT",0.14927511512877387,150
"GBM multi-omics subset","GBM",12,0.675,"CR-ViT",0.21674309229864772,150
"GBM multi-omics subset","GBM",12,0.7,"Treat all",-0.31407573846913883,150
"GBM multi-omics subset","GBM",12,0.7,"Treat none",0,150
"GBM multi-omics subset","GBM",12,0.7,"Clinicoradiologic",0.06847222222222232,150
"GBM multi-omics subset","GBM",12,0.7,"3D-CNN",0.09953216374269015,150
"GBM multi-omics subset","GBM",12,0.7,"3D-ViT",0.14619190619190642,150
"GBM multi-omics subset","GBM",12,0.7,"CR-ViT",0.20485596707818943,150
